time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1783090371420707800,0.065707763671875,-0.7866587653599679,-0.5599018276929855,-0.3416688266128301,0.3264477550983429,0.1018461138010025,-0.0033541603479534,standing
1783090371430751700,0.075751708984375,-0.43463725236319,-0.4854666183032095,-0.1189899520397186,0.3141314387321472,0.0813661366701126,-0.0124113047495484,standing
1783090371440797000,0.085796875,-0.1974372466150671,-0.3763507022850215,-0.0738105016201734,0.3219140768051147,0.0590787976980209,-0.0132989734411239,standing
1783090371450840800,0.0958408203125,-0.1556666547909379,-0.228823076416552,0.0160936411887407,0.3301341831684112,0.0403072386980056,0.0015079354634508,standing
1783090371460884700,0.105884765625,-0.2612350343953818,-0.2567263978645205,0.1403273391008377,0.3350505530834198,0.0501668378710746,0.0096997544169425,standing
1783090371470930000,0.115929931640625,-0.4700410125691443,-0.2495038261998444,0.2510539051860571,0.3441281914710998,0.0742247700691223,0.0125701101496815,standing
1783090371480974000,0.12597412109375,-0.7508784999918192,-0.1309996849156916,0.3378746950268745,0.310191661119461,0.1162393689155578,0.0784800872206687,standing
1783090371491018800,0.136018798828125,-1.0379963097929954,0.0300000745315104,0.4439426216512918,0.2292544543743133,0.1267575323581695,0.1857146620750427,standing
1783090371501063000,0.14606298828125,-0.7435645967818796,-0.0782661658547818,0.7747060233682393,0.1688775420188903,0.1481702029705047,0.2481717020273208,standing
1783090371511107800,0.15610791015625,-0.1298532182943075,-0.5961622047282755,0.7271592592954635,0.1210218667984008,0.1545447409152984,0.2448794990777969,standing
1783090371521151700,0.16615185546875,0.1800320113711059,-0.586858662071079,0.7964964148938656,0.1059398353099823,0.1221158355474472,0.2630977928638458,standing
1783090371531197000,0.176197021484375,0.1243461453106254,-0.1671897731937467,0.7768348520904779,0.16058149933815,0.0850835144519805,0.3240620791912079,standing
1783090371541240800,0.18624072265625,-0.0237993201952427,0.0935713600795716,0.8607938227593899,0.2253978699445724,0.0331888608634471,0.3581588566303253,standing
1783090371551286000,0.1962861328125,0.0410501685950905,-0.077917936939001,0.9274877703726292,0.2266386300325393,-0.0813537016510963,0.3666806817054748,standing
1783090371561330000,0.206329833984375,-0.0452734123133122,-0.1924983289081603,0.8145061188369989,0.1726298332214355,-0.1862087994813919,0.3799184262752533,standing
1783090371571373800,0.216373779296875,-0.1918991209059953,-0.1604222518201917,0.7061404366642237,0.1196699514985084,-0.2841244637966156,0.3830628097057342,standing
1783090371581418200,0.226418212890625,-0.3470072650313377,-0.0976034651398658,0.5964701016336679,0.0974207445979118,-0.343714028596878,0.3593090176582336,standing
