time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1783088638302297900,0.0612978515625,-0.1737117953736335,-0.2396175882838666,-0.2923684968709945,-0.1364514678716659,0.3461350202560425,-0.0280688516795635,jumping
1783088638312341800,0.071341796875,-0.0599544102251529,-0.2887982371687889,-0.1016793362766504,-0.1503448486328125,0.2730271220207214,-0.0810185745358467,jumping
1783088638322386700,0.08138671875,0.0570129499457776,-0.2006355311997234,-0.2333405538409948,-0.1255329698324203,0.2428963780403137,-0.1215452253818512,jumping
1783088638332430800,0.091430908203125,0.1794683861389756,0.0230028360553085,-0.445337290880084,-0.0533887222409248,0.2394448667764663,-0.1268454641103744,jumping
1783088638342474800,0.101474853515625,0.1348837963400408,0.0054077042624354,-0.5897375785082578,0.0315812975168228,0.256194531917572,-0.1217542961239814,jumping
1783088638352519700,0.111519775390625,0.0033076632432639,-0.0693807024791836,-0.416696302807331,0.0839920789003372,0.2611263990402221,-0.1148603931069374,jumping
1783088638362563800,0.121563720703125,0.0381460081188008,-0.146622932113707,0.025766893941164,0.0796886757016182,0.2387970983982086,-0.1123306602239608,jumping
1783088638372607700,0.131607666015625,0.0882189296683296,-0.2574405374832451,0.3084235596150159,0.0347994826734066,0.1937686949968338,-0.0924152582883834,jumping
1783088638382652700,0.141652587890625,0.0967709963710978,-0.3925634398087859,0.3811895206183195,0.0063462695106863,0.1073989197611808,-0.0601934157311916,jumping
1783088638392696800,0.15169677734375,0.1818320830630138,-0.774131292220205,0.1625964540541171,0.0337320677936077,0.0300684943795204,-0.0387232713401317,jumping
1783088638402740700,0.16174072265625,0.2744691944997757,-0.776145554652065,-0.4764765255093574,0.1207287535071373,0.0252923816442489,-0.0098048038780689,jumping
1783088638412785000,0.171784912109375,0.2741801118927076,-0.3172051242247223,-0.8542384097665547,0.2775226235389709,0.0437968000769615,0.0261990018188953,jumping
1783088638422829600,0.18182958984375,0.3286203252736479,-0.0709536508843302,-0.7619646152168512,0.4083773195743561,0.0378552861511707,0.0425529405474662,jumping
1783088638432873700,0.191873779296875,0.5088160027738661,0.1508703604251146,-0.7284837858974933,0.460271805524826,-0.0320066288113594,0.0554086863994598,jumping
1783088638442918000,0.20191796875,0.6110181938808411,0.487492863433808,-0.7513859380573034,0.5085408091545105,-0.1317651867866516,0.1089771091938018,jumping
1783088638452962600,0.211962646484375,0.5086107625253499,0.7548090443737805,-0.9358996248871088,0.6195077300071716,-0.2158830612897873,0.1950370669364929,jumping
1783088638463006700,0.2220068359375,0.2401189984673634,0.6749963797293603,-0.8173363738268613,0.7890661358833313,-0.3190768361091614,0.246359646320343,jumping
1783088638473051000,0.23205078125,0.0580571983017027,0.4615948904588818,-0.5649100112438201,0.971620798110962,-0.4054768085479736,0.280946135520935,jumping
1783088638483095600,0.242095458984375,-0.0007604629784822,0.3292180719710886,-0.2324491579592227,1.0655534267425537,-0.5228561758995056,0.2910826802253723,jumping
1783088638493139700,0.2521396484375,0.063574719614163,0.0713087479323148,0.2068774943292141,0.99285888671875,-0.7249765992164612,0.3046005070209503,jumping
1783088638503184000,0.262183837890625,0.1100450135618448,0.2218580597095191,0.3960328694850206,0.8311046361923218,-0.8314923644065857,0.3627386689186096,jumping
1783088638513228500,0.272228515625,0.0767703012738376,0.6190171567454934,-0.1992746181100606,0.8046635985374451,-0.6592996120452881,0.4273037314414978,jumping
1783088638523272700,0.282272705078125,0.2044870920613408,1.0423480021964755,-0.5443827715218067,0.7926865220069885,-0.5226567983627319,0.4730826616287231,jumping
1783088638533316900,0.29231689453125,0.8014276607509702,1.126446016009897,-0.4098059587717056,0.6587998270988464,-0.3907371163368225,0.5151533484458923,jumping
1783088638543361500,0.302361572265625,1.3129422549590468,1.2127552761320024,-0.4488403305649757,0.3709123730659485,-0.3023398518562317,0.5581626296043396,jumping
1783088638553405700,0.31240576171875,1.4771449751660226,1.1738235609956085,0.1897276220858097,0.0262164045125246,-0.3560270965099334,0.5717135071754456,jumping
1783088638563449900,0.322449951171875,1.3956702225282789,0.7754271772496402,1.3882780664503571,-0.2544706761837005,-0.5972559452056885,0.5382516980171204,jumping
1783088638573494800,0.332494873046875,0.696853114489466,-0.0983893548205494,2.3549048380345106,-0.3869220018386841,-0.8734548091888428,0.4096632003784179,jumping
1783088638583538700,0.34253857421875,-0.2481896017961204,-1.1879348692607137,1.9361165313839912,-0.3985741734504699,-0.9981192350387572,0.2112835496664047,jumping
1783088638593582600,0.35258251953125,-1.1260496371034532,-2.03614839271456,1.0771218670010565,-0.338902473449707,-1.033801555633545,-0.0338315814733505,jumping
1783088638603627800,0.362627685546875,-1.4481075351215895,-2.2730662205204366,0.9415800086110828,-0.2439847588539123,-1.048830509185791,-0.241660937666893,jumping
1783088638613671700,0.372671630859375,-1.2428057656764984,-1.7213788250736892,1.134063651406765,-0.1404460221529007,-1.037753343582153,-0.3600727319717407,jumping
1783088638623715600,0.382715576171875,-0.7623615055799484,-0.8445869304545223,1.1914584402769803,-0.0494668446481227,-0.9946944713592528,-0.3875198066234588,jumping
1783088638633760800,0.3927607421875,-0.3258190771825611,-0.217881118902564,1.197768354076147,0.0160360615700483,-0.9349021315574646,-0.3657577335834503,jumping
1783088638643804700,0.4028046875,0.0588052401900291,0.056011152492091,1.07428050609529,0.0680278912186622,-0.8307230472564697,-0.3307922780513763,jumping
1783088638653848600,0.4128486328125,0.3927550168581307,0.2868013642631471,0.6498176609396934,0.116535410284996,-0.6448946595191956,-0.2689790725708008,jumping
1783088638663893800,0.422893798828125,0.7349120653793215,0.534907963950932,0.4093804268360138,0.1598847508430481,-0.425193727016449,-0.2051185965538025,jumping
1783088638673938000,0.43293798828125,1.3565619087159633,0.7424988672465086,0.5781184523850679,0.12012530118227,-0.2569497525691986,-0.1615384072065353,jumping
1783088638683981600,0.442981689453125,1.4336816810145974,0.9644328417364508,0.7874228816002606,-0.021139683201909,-0.1548047363758087,-0.1392959505319595,jumping
1783088638694025700,0.453025634765625,0.8045718770608306,0.9623984132993966,0.8504132985204458,-0.2445578128099441,-0.0690289512276649,-0.152258038520813,jumping
1783088638704071000,0.46307080078125,0.1555015273571014,0.4835838002312928,0.9481441894322632,-0.4908392131328583,-0.0060425302945077,-0.2163502126932144,jumping
1783088638714114600,0.473114501953125,-0.4423752262040972,-0.1260981766097247,1.0848562606453895,-0.6732133626937866,-0.0278448369354009,-0.3091039359569549,jumping
1783088638724158700,0.48315869140625,-0.8654954245790839,-0.7447425545200705,0.9751561149984598,-0.748563289642334,-0.0751284584403038,-0.4286535084247589,jumping
1783088638734204000,0.493203857421875,-0.9594463585607708,-1.2608733372867107,0.5832523081421852,-0.6976050734519958,-0.0906170085072517,-0.5331746339797974,jumping
1783088638744247600,0.50324755859375,-0.7555113474242389,-1.345806998206675,0.609737579485774,-0.5667194724082947,-0.140195220708847,-0.5885733962059021,jumping
1783088638754291700,0.513291748046875,-0.3023797494061291,-1.1273165152341127,0.8591016318887472,-0.3729980587959289,-0.2076060026884079,-0.6069166660308838,jumping
1783088638764337000,0.5233369140625,0.3004964198775589,-0.9479453058592976,0.9047913699179888,-0.1298240423202514,-0.2716318666934967,-0.5886875987052917,jumping
1783088638774380800,0.533380859375,0.7870501027651131,-0.8586500887289643,0.7392419112771749,0.1647374182939529,-0.3093414008617401,-0.5393158793449402,jumping
1783088638784424700,0.5434248046875,1.0715839604876936,-0.8731308878935873,0.5688520268678665,0.4551956057548523,-0.3106825649738312,-0.4948272705078125,jumping
1783088638794470000,0.553469970703125,1.225940847854316,-0.8904584547914564,0.6464712731212378,0.6537303924560547,-0.3086715936660766,-0.4393230974674225,jumping
1783088638804513800,0.563513671875,1.210205080192536,-0.7205477322012186,0.9735346512764692,0.6661244630813599,-0.3487657308578491,-0.3662659227848053,jumping
1783088638814557700,0.5735576171875,1.052517587098479,-0.2740039150755852,1.2346166140019892,0.5113474130630493,-0.401688277721405,-0.2906317114830017,jumping
1783088638824603000,0.583602783203125,0.9258329889029264,0.0680360829371958,1.4124673358112574,0.3045198917388916,-0.4455465376377105,-0.1712757796049118,jumping
1783088638834646800,0.593646728515625,1.0132448765046893,0.0677829849589616,1.8349632648080587,0.1521492898464203,-0.5112949013710022,-0.0283119119703769,jumping
1783088638844690700,0.603690673828125,1.0867857674032448,0.233749573033303,2.167767232441902,0.0819720551371574,-0.5399705171585083,0.1261972337961197,jumping
1783088638854736000,0.61373583984375,1.079886655539274,0.5573120303954929,2.2510218542337417,0.0949653089046478,-0.49769327044487,0.3194894194602966,jumping
1783088638864779800,0.62377978515625,1.0425434517033398,0.7379672882314771,2.4084996500998734,0.1481395810842514,-0.4276321828365326,0.5470085740089417,jumping
1783088638874824000,0.633823974609375,1.0790278467528522,0.8104106662169098,2.6653935134857893,0.2084626704454422,-0.3606605529785156,0.7806767821311951,jumping
1783088638884868900,0.643868896484375,1.0097194788575172,0.7481044321686029,2.918221442607045,0.258401483297348,-0.2652240395545959,0.9753477573394777,jumping
1783088638894912800,0.653912841796875,0.3868482770323753,0.644209319538623,3.1938492325574157,0.2869089245796203,-0.068895123898983,1.1151280403137207,jumping
1783088638904957000,0.66395703125,-0.3988438352525234,0.5435347763903439,3.56712198870182,0.259134829044342,0.1546348929405212,1.2040448188781738,jumping
1783088638915000600,0.67400048828125,-0.9769378838486968,0.3942909942537546,4.129279486367106,0.1770040392875671,0.4200303256511688,1.2575560808181765,jumping
1783088638925045800,0.684045654296875,-1.2365733010277151,0.2588694012425839,4.54621310506165,0.0370834097266197,0.6657466292381287,1.2136069536209106,jumping
1783088638935090000,0.69408984375,-1.0201504181094467,0.2361441400196403,4.974920163658261,-0.1479077190160751,0.8098456859588623,1.057821273803711,jumping
1783088638945133600,0.704133544921875,-0.8056424289017915,0.2749992827884853,5.1625984519988295,-0.3244912922382355,0.834973156452179,0.8463171124458313,jumping
