time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1783088056977053700,0.0520537109375,-0.0580016321895644,-0.018314221581351,-0.0185907187014818,0.0011513889767229,0.0129187712445855,-0.0020834228489547,still
1783088056987097900,0.062097900390625,0.022831790337339,-0.0042289473732234,0.1077139402657747,0.0018646349199116,0.0016950475983321,8.2761980593e-06,still
1783088056997141800,0.072141845703125,0.0015830222745891,-0.022581665200903,0.1138432368010282,-0.0003439248539507,-0.0101501606404781,-1.16974115371e-05,still
1783088057007186700,0.082186767578125,-0.0520062459659762,-0.0282213698546169,-0.0039303251862525,-0.0027429265901446,-0.0038067148998379,-0.0004135956987738,still
1783088057017230800,0.09223095703125,-0.0407845033962279,-0.0171479040486039,0.0310854586154222,0.0008006754796952,0.0052070198580622,-7.00480304658e-05,still
1783088057027274800,0.102274658203125,-0.0137755187057889,-0.0122474825880257,0.1133925704240799,0.0014106601011008,0.0016338764689862,0.0008579193381592,still
1783088057037319700,0.112319580078125,0.0038211200575809,-0.0277002685899613,0.0764320822954177,0.0001776164863258,-0.0036367853172123,-0.0003642053343355,still
1783088057047363800,0.12236376953125,-0.0127128305108752,-0.021451925952034,0.0364741659164428,-0.0011761275818571,-0.0029125637374818,-0.0003181945066899,still
1783088057057407700,0.13240771484375,-0.0180669322893954,-0.0258150119657861,0.0726835434168577,-0.0014267311198636,-0.0009586028754711,0.0006530603859573,still
1783088057067451600,0.14245166015625,-0.026728478115471,-4.40583374351e-05,0.0725339058130979,0.0006445366889238,0.0013280170969665,7.18170776963e-05,still
1783088057077496800,0.152496826171875,-0.0284163490040227,-0.0163914961907314,0.0403629900485277,0.0011100573465228,0.0005346611142158,-0.0002594799734652,still
1783088057087541000,0.162541015625,-0.011483142585447,-0.0224572396702133,0.0590676905184984,0.0004791291430592,-0.0002831541933119,0.0002012266777455,still
1783088057097584600,0.172584716796875,-0.0191945206803735,-0.0138960809121141,0.0774725312590599,0.0005781988147646,-0.000597939826548,-0.000272549688816,still
1783088057107629800,0.1826298828125,-0.0139932987754698,-0.0140951791142113,0.0592161590784788,0.0009382853750139,-0.0003239675424993,-0.0019050445407629,still
1783088057117674000,0.192674072265625,-0.0190000758205074,-0.0274705697536235,0.0569710105001926,-0.0001219192054122,0.0003772429190576,-0.0006895780097693,still
1783088057127717600,0.202717529296875,-0.0156272201202344,-0.0078623948050197,0.0523334138274192,-0.0003455143887549,0.0005016741342842,0.0005265360232442,still
1783088057137761800,0.21276171875,-0.0183359493559692,-0.0054136545126093,0.0593646276384592,0.0009290743619203,-0.0025433842092752,0.0001222682185471,still
1783088057147806700,0.222806640625,-0.0108277108840178,-0.0253705698336474,0.0464946246713399,0.0006255947519093,-0.0010376167483627,-0.0002323449589312,still
1783088057157850600,0.2328505859375,-0.0268143206348642,-0.0169728077766019,0.0506827240109443,-4.15269751101e-05,-0.0008911429904401,0.0004294505342841,still
1783088057167894800,0.242894775390625,-0.020260569876153,-0.0107588605986209,0.0651964025318622,0.0001974694896489,-0.0005406141281127,-0.0008383700624108,still
1783088057177939700,0.252939697265625,-0.0248971984345465,-0.0160223980168579,0.0599585018783807,-0.0003479458391666,0.000549151096493,-0.001473267795518,still
1783088057187984000,0.26298388671875,-0.0178322193512227,-0.0241509694773936,0.0605564677715301,0.0005993405357003,0.0005145301111042,-9.93427820503e-05,still
1783088057198027800,0.27302783203125,-0.0186283381649758,-0.0207813195143593,0.0607055208534002,-8.72223172336e-05,-0.0015137330628931,0.0003794936928898,still
