time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1783087362555983600,0.059983642578125,-0.0210928148826351,-0.1140872655568178,0.063027826321125,-0.0069576492533087,-0.0194290280342102,0.0003579980693757,still
1783087362566028500,0.070028564453125,-0.1303920744113624,-0.0933565482851117,0.0344499666124582,-0.0067500676959753,-0.0162761975079774,-0.0002726060338318,still
1783087362576072700,0.08007275390625,-0.1740124222880229,-0.0605007920615375,0.0618330635786056,-0.0059226234443485,-0.0043228645808994,-0.0008499794639647,still
1783087362586116600,0.09011669921875,-0.1461051644504535,-0.0528912760390434,0.0597357990384101,-0.0034355181269347,-0.0005385475233197,-0.0011764885857701,still
1783087362596161500,0.10016162109375,-0.1315549989772029,-0.0646472168170381,0.0372889894306659,-0.0025007484946399,-0.0042485971935093,-0.0001354590058326,still
1783087362606205700,0.110205810546875,-0.1283262461890466,-0.0626091259850189,0.0621294161766767,-0.002470510546118,-0.004755575209856,0.00029913848266,still
1783087362616250600,0.120250732421875,-0.114292661068961,-0.0838536836635321,0.0583890606045722,0.0002126242034137,-0.0021946793422102,0.0007422885391861,still
1783087362626294500,0.13029443359375,-0.0801165520949754,-0.0970674768333323,0.0533007975548505,-0.0017700585303828,-6.34230673313e-05,-0.0001503264065831,still
1783087362636339700,0.140339599609375,-0.0724386470113881,-0.1019646286245901,0.0619791940510272,-0.001539428718388,-0.0005526458844542,0.0002523434814065,still
1783087362646383600,0.150383544921875,-0.0667051859598839,-0.0901597980704158,0.0676654229938983,-0.0013046409003436,-0.0059443740174174,-0.0015909888315945,still
1783087362656427500,0.160427490234375,-0.0986823372846003,-0.0971291986916214,0.0703594843834638,-0.002401596866548,-0.0051584746688604,-0.0013017698656767,still
1783087362666472700,0.17047265625,-0.120853279959876,-0.0771011771960183,0.0565939938813447,-0.0023229701910167,-0.0039237360469996,-0.0001914864405989,still
1783087362676516600,0.1805166015625,-0.1293456158320419,-0.0678908475139178,0.0495604419827461,-0.0016244230791926,-0.0027111987583339,-0.0011132063809782,still
1783087362686561500,0.1905615234375,-0.1368368118376471,-0.0563755836240015,0.0528524692654609,-0.0026677697896957,-0.0013241092674434,0.0003164026420563,still
1783087362696605700,0.200605712890625,-0.1279814513393677,-0.0810162956799846,0.0414800113797187,-0.0011958407703787,0.0005172006785869,0.0005169387441128,still
1783087362706650600,0.210650634765625,-0.1113758603068068,-0.082831957666669,0.0576402880638837,-0.0015702375676482,0.001170674804598,0.0011613620445132,still
1783087362716694500,0.220694580078125,-0.0838480211077258,-0.0840869444301351,0.0670703797101974,-0.0013161719543859,-2.64160335063e-05,0.0013829370727762,still
1783087362726738700,0.23073876953125,-0.0894070526075083,-0.0767306725163478,0.0721603963255882,-0.0013198208762332,-0.0029320726171135,-0.0005717971362173,still
1783087362736783600,0.24078369140625,-0.0927625279147177,-0.0685550744431559,0.0624386282563209,-0.0013557735364884,-0.0017666732892394,0.0003728261217474,still
1783087362746827500,0.25082763671875,-0.0929350897363387,-0.0911384977763053,0.0628933862864971,-0.0024682371877133,-0.0029153837822377,0.0002214103005826,still
1783087362756872700,0.260872802734375,-0.1117201163003686,-0.0672685234976466,0.0581114127069711,-0.0012666188413277,-0.002194998320192,-0.0004270693752914,still
1783087362766916600,0.27091650390625,-0.1093959294028114,-0.0617978918005246,0.0606616817116737,-0.0024083780590444,-0.0025390428490936,0.0012229426065459,still
1783087362776960500,0.28096044921875,-0.1107037697315216,-0.0735326436600182,0.0684498513698577,-0.0002783818636089,-0.0001208931207656,0.0001342424657195,still
1783087362787006500,0.29100634765625,-0.1027515686180442,-0.07636580299302,0.0496036966025829,-0.0001431333366781,0.0005618869327008,0.0005641996394842,still
1783087362797050000,0.301050048828125,-0.1112705459019634,-0.0715638095387723,0.0668219579070806,-0.0003263589460402,0.0004409793764352,0.0016449104296043,still
