time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1783087309170553300,0.05655322265625,-0.0825530493937432,-0.2458776715919375,1.3590548945754766,-0.0213292576372623,-0.5491452813148499,0.5632643103599548,walking
1783087309180598500,0.0665986328125,-0.2565979491792619,-0.6131934190280736,1.0965735864460469,-0.011513540521264,-0.5295852422714233,0.5263285636901855,walking
1783087309190642400,0.076642333984375,-0.4967468678608536,-0.9217676391601562,0.6893979761779307,0.0453220456838607,-0.4725523293018341,0.4569993019104004,walking
1783087309200687400,0.086687255859375,-0.5914341532930731,-1.0632836035236717,0.2125356662213802,0.1158357262611389,-0.3811543583869934,0.3897216022014618,walking
1783087309210731500,0.0967314453125,-0.7090012329228222,-1.0611021678313612,-0.2706985168546438,0.171041190624237,-0.2343987375497818,0.3502770066261291,walking
1783087309220775400,0.106775390625,-0.8192495139718056,-1.0425402368329464,-0.6599030016243458,0.2055109441280365,-0.0399054139852523,0.3495025038719177,walking
1783087309230820400,0.1168203125,-1.0185891601420938,-0.992077877574414,-0.8593640822172165,0.2028781473636627,0.180700197815895,0.3804039359092712,walking
1783087309240864500,0.126864501953125,-1.2330002648465337,-0.8795686658561229,-0.8685685484141111,0.1811163574457168,0.3647638857364654,0.4286076128482818,walking
1783087309250909400,0.136909423828125,-1.2229800983525811,-0.7812487230099737,-0.7431207985371351,0.1492702811956405,0.4658771753311157,0.4922973811626434,walking
1783087309260953300,0.146953369140625,-0.9050332158498464,-0.7857099402025342,-0.5302449405759573,0.1260400414466858,0.5039644837379456,0.5649070739746094,walking
1783087309270998500,0.15699853515625,-0.6194077634982764,-0.912737652747333,-0.4952390936464071,0.1392146944999694,0.5146458745002747,0.6439627408981323,walking
1783087309281042400,0.16704248046875,-0.6309975173965096,-1.042311688774079,-0.5052484464854001,0.211682990193367,0.4941295981407165,0.7220834493637085,walking
1783087309291086300,0.17708642578125,-0.7652424678437412,-0.9629463295057415,-0.316897957971692,0.2997353374958038,0.4305375814437866,0.7580036520957947,walking
1783087309301131500,0.187131591796875,-0.4521741511628031,-0.9016368514098226,-0.0133516490042209,0.3616113066673279,0.3197632730007171,0.7579061985015869,walking
1783087309311175400,0.197175537109375,-0.0064485916174948,-0.8756013696603476,0.1950263130158185,0.3742360174655914,0.1902039498090744,0.7688086628913879,walking
